1699541687.000000, 1699541687.000000, 1699541687.000000
32.000000, 32.000000, 32.000000
49,8,31
47,9,30
46,9,31
46,11,32
47,11,33
47,12,37
48,12,41
50,12,42
52,11,44
52,11,43
51,12,39
48,12,35
49,13,35
48,13,33
47,13,31
47,15,30
50,17,35
52,15,37
50,13,36
51,13,35
48,14,30
48,15,30
48,16,30
49,16,32
49,16,33
49,15,34
49,15,37
49,16,36
49,17,35
49,17,35
49,17,35
48,19,33
48,18,32
50,20,34
50,19,35
50,19,32
50,19,31
50,19,31
43,18,30
47,20,31
49,21,30
48,21,27
51,21,29
52,21,30
52,21,28
52,21,25
53,20,31
46,21,31
47,20,30
47,20,32
48,21,31
52,21,28
52,22,28
51,20,30
50,20,31
50,21,32
52,25,31
49,27,30
50,25,34
48,24,34
48,21,33
48,19,40
48,18,39
48,17,39
44,20,39
43,21,39
42,21,41
43,21,40
42,22,38
42,22,39
44,21,38
42,26,31
45,24,33
43,21,33
39,21,31
46,22,31
45,26,31
43,27,33
46,25,32
45,25,31
48,25,31
48,26,34
46,28,32
50,27,27
46,24,28
52,25,33
47,29,27
46,27,27
48,26,30
48,26,31
46,28,28
49,27,31
49,26,31
48,27,31
46,27,29
47,26,30
49,27,31
51,27,30
45,28,27
49,26,28
51,27,30
44,28,27
46,27,27
51,28,29
47,26,27
48,27,23
51,26,29
46,20,24
59,34,27
56,33,28
50,25,34
42,22,44
38,30,37
41,33,27
20,37,18
27,32,18
76,21,39
45,28,27
51,25,34
46,26,32
47,26,31
47,27,32
48,27,34
44,27,31
45,26,29
43,26,32
46,27,31
46,27,30
46,29,32
43,29,32
48,28,30
43,27,25
52,26,29
55,25,37
56,24,33
42,23,28
49,23,29
53,23,30
47,22,29
45,21,27
46,19,28
40,18,28
41,18,29
47,19,33
49,20,35
49,19,37
54,19,37
54,19,38
51,19,34
54,19,35
53,19,32
51,19,31
52,19,33
51,19,31
52,19,29
52,18,29
50,17,32
49,18,31
48,17,33
52,16,31
54,13,36
53,16,38
50,19,31
53,15,36
50,14,36
50,12,34
52,11,33
53,10,33
53,11,31
52,11,27
49,12,22
52,13,26
54,13,27
50,14,27
50,14,25
53,14,32
50,15,34
49,16,32
55,16,33
56,15,30
52,15,25
53,14,28
53,12,32
53,10,35
57,9,36
57,6,33
58,5,29
57,6,26
57,8,22
57,9,19
57,11,24
52,12,24
50,11,24
51,10,24
57,9,34
50,12,35
54,13,32
53,13,30
55,13,31
54,12,27
58,12,28
54,11,26
54,12,25
54,12,25
55,12,26
54,11,28
53,12,28
54,12,28
55,12,27
55,11,28
54,12,29
52,12,27
53,11,27
54,12,29
53,13,28
52,12,25
53,13,28
54,13,29
51,14,26
54,14,26
53,13,30
52,14,26
55,13,27
52,12,29
54,14,28
53,15,27
53,12,28
52,12,29
53,13,30
53,14,29
55,14,29
55,14,30
53,13,29
54,14,30
53,14,30
54,14,31
51,14,28
51,15,29
53,14,33
52,14,32
51,14,30
50,15,32
52,15,33
51,16,32
52,16,31
50,16,31
50,17,31
52,17,31
46,17,28
45,17,29
51,16,33
47,16,31
49,17,31
51,16,33
51,16,33
49,17,30
51,17,31
50,17,33
49,19,33
51,19,33
49,18,33
51,17,34
51,18,32
50,17,33
50,17,32
49,17,31
52,17,33
49,17,32
47,17,29
51,17,30
53,17,33
50,16,31
48,16,31
51,15,35
48,16,32
51,16,34
50,16,32
51,16,32
50,16,32
50,16,32
51,16,33
49,15,30
50,15,31
50,15,33
49,16,32
52,14,24
53,13,32
52,13,32
54,14,31
50,15,31
51,15,32
51,15,33
52,15,31
53,15,29
52,14,30
52,14,31
54,14,27
55,14,28
55,14,28
53,15,28
54,14,28
55,15,29
53,15,28
52,15,24
53,14,26
54,14,30
51,14,28
49,14,27
54,14,29
54,14,29
53,14,26
57,16,26
57,15,26
53,15,26
53,15,26
55,15,26
54,15,25
56,15,25
54,15,26
54,15,25
54,15,26
57,15,25
54,15,24
54,15,26
55,15,27
54,15,25
55,15,25
55,16,25
53,15,25
54,15,26
55,16,26
54,15,25
54,15,26
55,15,26
55,15,25
54,14,27
51,14,26
55,14,26
55,16,27
56,16,28
53,18,24
55,16,23
54,16,24
55,15,27
54,15,27
54,15,25
54,15,26
54,15,26
53,16,25
54,16,26
54,16,26
54,16,27
54,16,26
54,16,26
54,17,25
54,17,24
55,16,26
53,16,25
55,16,27
54,16,26
54,17,25
56,18,23
55,17,24
52,18,21
50,18,17
55,17,18
63,16,18
60,17,19
57,17,17
60,16,15
61,16,17
59,16,22
55,18,22
47,17,19
53,17,23
57,18,24
50,18,20
56,18,14
61,15,22
56,15,22
54,17,20
55,17,22
55,16,21
57,15,17
59,16,24
56,17,22
55,16,21
54,16,21
53,16,21
55,16,22
55,16,21
56,16,21
58,16,21
57,15,23
58,15,24
54,16,23
55,16,23
56,16,23
54,16,24
54,16,24
55,15,25
52,16,20
54,15,20
57,15,25
55,15,25
54,15,23
59,15,26
56,15,25
53,16,24
54,16,23
55,16,24
55,16,23
55,16,22
56,15,24
55,15,25
53,15,23
56,15,23
57,15,24
53,15,24
52,16,23
58,16,25
57,17,22
57,17,23
59,16,25
57,16,24
55,15,25
52,15,26
53,15,24
57,16,23
56,15,24
54,15,24
53,16,22
54,16,23
55,17,24
54,16,24
53,18,21
58,17,24
62,17,22
54,16,19
59,15,24
54,17,23
57,18,21
54,18,20
57,16,20
61,15,20
55,15,23
53,16,20
53,16,20
59,17,22
60,16,21
51,16,20
58,16,22
56,17,20
56,17,17
56,15,19
55,15,18
63,14,21
59,15,20
57,16,21
54,17,23
52,17,25
56,17,21
60,17,23
54,17,19
58,16,21
58,17,25
53,17,21
57,17,24
52,16,22
55,17,18
54,17,20
59,17,23
55,17,20
55,17,21
60,16,24
52,17,21
54,16,20
55,17,21
56,17,20
56,17,21
55,18,23
55,18,20
55,17,20
51,17,19
56,16,22
59,17,19
58,16,22
54,16,21
60,16,22
59,18,22
54,17,21
51,17,21
53,19,21
62,18,17
55,16,17
58,16,21
57,18,21
54,18,19
57,16,21
58,18,20
50,17,19
59,15,17
55,16,16
64,16,22
