1698937765.000000, 1698937765.000000, 1698937765.000000
32.000000, 32.000000, 32.000000
84,8,-2
75,6,-4
87,2,0
92,-1,-2
77,0,-7
75,-7,-5
78,-6,0
73,-5,-4
69,-8,-10
65,-9,-10
66,-13,-4
73,-16,-3
70,-17,-6
65,-18,-8
62,-19,-8
57,-19,-6
59,-17,-3
60,-17,-4
58,-17,-7
61,-17,-6
63,-19,-4
62,-18,-6
61,-18,-7
58,-19,-7
57,-18,-7
54,-17,-6
59,-15,-5
60,-14,-5
59,-14,-4
61,-13,-3
64,-8,-1
60,-4,-1
60,-4,3
58,3,1
65,5,5
73,-1,8
63,-1,4
56,-12,19
34,-33,-3
47,-33,-19
57,-34,-30
22,-40,-25
29,-42,-17
67,-52,1
56,-49,-6
55,-42,-4
68,-46,2
66,-44,1
74,-39,14
86,-38,13
74,-39,-1
70,-28,-2
77,-30,-1
56,-32,-8
40,-25,-2
68,-39,12
41,-29,-7
43,-28,-5
53,-31,18
45,-26,15
51,-21,5
55,-23,3
56,-24,0
57,-27,-10
55,-29,-19
31,-40,-27
41,-35,-33
58,-38,-21
51,-28,-16
35,-22,-20
32,-10,-21
27,-7,-22
15,-6,-27
19,-4,-38
30,-6,-35
51,-13,-9
40,-22,-23
58,-34,-37
63,-44,-46
53,-57,-35
68,-97,-41
60,-94,-50
65,-91,-34
33,-84,-14
17,-74,-24
28,-43,-54
18,-31,-39
20,-25,-39
37,-13,-42
38,-23,-33
38,-10,-21
43,-16,-25
59,-25,-11
70,-27,-19
76,-30,-22
60,-38,-34
55,-45,-24
42,-47,-36
27,-50,-33
23,-54,-38
48,-57,-48
21,-50,-39
19,-43,-23
15,-37,-22
-6,-30,-11
49,-30,-50
73,-22,-74
56,-20,-59
38,-17,-48
47,-16,-41
31,-24,-28
14,-31,-16
19,-32,-25
49,-21,-52
53,-25,-66
39,-31,-9
16,-49,-42
55,-57,-26
45,-41,-23
3,-40,-40
30,-46,-22
23,-62,-26
31,-66,-20
35,-67,-49
24,-57,-25
32,-66,-24
13,-67,-33
20,-67,-30
40,-73,-36
43,-79,-25
19,-50,-28
22,-38,-48
26,-29,-38
40,-7,-36
46,-3,-38
52,-7,-31
38,-28,-30
35,-35,-22
37,-54,-15
32,-58,-23
19,-64,-27
8,-64,-29
9,-68,-17
29,-56,-27
18,-52,-24
7,-56,-37
14,-57,-50
19,-49,-41
15,-57,-40
22,-58,-30
0,-63,-10
5,-63,-15
13,-56,-22
7,-51,-35
8,-54,-35
20,-48,-53
29,-48,-39
14,-53,-29
15,-60,-30
15,-61,-34
14,-71,-38
18,-71,-47
26,-68,-42
23,-61,-39
32,-53,-36
25,-45,-24
35,-38,-26
56,-33,-27
44,-27,-29
46,-20,-27
56,-14,-25
66,-17,-11
56,-17,-6
41,-19,3
43,-16,8
57,-9,11
58,-10,11
54,-12,5
55,-8,0
63,-10,-3
61,-15,4
59,-16,4
57,-15,-3
66,-9,1
55,-12,5
46,-8,9
60,-10,7
59,-11,8
58,-13,16
64,-14,13
73,-13,11
60,-13,1
45,-13,1
76,-13,10
71,-12,6
68,-13,12
64,-12,10
49,-18,11
51,-17,25
60,-18,28
47,-15,24
37,-16,23
54,-18,20
48,-21,30
53,-20,31
54,-17,22
63,-18,25
61,-16,26
51,-16,23
48,-17,20
58,-18,24
60,-18,29
51,-15,23
58,-14,25
59,-13,29
49,-13,26
46,-12,23
57,-15,26
54,-13,22
56,-12,20
56,-11,20
52,-10,20
60,-10,22
59,-10,18
60,-9,17
59,-9,17
58,-8,16
59,-9,19
53,-12,20
55,-10,18
60,-9,20
61,-9,22
56,-9,21
55,-9,21
56,-9,21
56,-7,21
56,-7,21
55,-7,20
57,-9,21
58,-10,22
59,-11,22
58,-11,22
57,-11,22
56,-12,22
56,-12,22
56,-13,21
57,-13,21
