1699278525.000000, 1699278525.000000, 1699278525.000000
32.000000, 32.000000, 32.000000
57,15,21
56,15,21
57,15,21
56,15,21
57,15,21
56,15,21
56,15,21
56,15,22
56,15,22
56,15,22
56,15,22
56,15,21
56,15,22
56,15,22
56,15,22
56,15,22
56,15,22
56,15,21
56,15,22
56,15,21
56,15,21
56,15,22
56,15,21
56,15,21
56,15,22
57,15,21
56,15,22
56,15,21
56,15,21
56,15,21
56,15,22
56,15,21
56,15,22
56,15,22
56,15,21
56,15,21
56,15,21
56,15,22
56,15,21
56,15,21
56,15,21
56,15,21
56,15,21
56,15,21
56,15,21
56,15,21
55,15,20
55,15,20
60,15,19
57,15,21
57,15,21
56,15,19
58,14,22
55,15,21
54,15,20
58,15,20
58,15,20
57,15,20
57,15,20
57,15,20
56,14,21
56,15,20
57,15,21
57,15,20
57,15,20
57,15,20
56,14,20
57,15,20
57,15,20
56,15,20
57,14,20
56,15,20
57,15,20
57,15,21
57,15,21
57,15,20
57,14,20
57,15,21
56,15,20
57,15,20
56,14,20
57,14,20
57,14,20
55,15,21
56,15,21
57,14,20
58,14,20
56,16,21
56,14,20
56,14,21
57,15,20
57,15,20
57,15,21
56,14,21
57,15,21
57,15,20
56,15,21
57,15,21
56,15,20
57,15,21
56,15,21
56,15,21
57,15,21
56,15,21
56,15,21
57,15,21
57,14,21
56,15,21
56,15,21
56,15,21
56,15,21
56,15,21
56,15,21
57,15,21
57,15,21
56,15,21
56,15,21
56,15,21
57,15,21
56,15,21
57,15,21
56,15,21
56,15,22
56,15,21
56,15,21
56,15,22
56,15,21
56,15,22
57,15,21
56,15,21
56,15,21
57,14,22
56,15,21
56,15,21
56,15,21
57,15,21
56,14,22
56,14,23
55,16,20
59,16,20
57,14,20
53,14,22
59,15,21
56,14,21
57,14,23
55,15,21
56,15,23
56,15,21
57,15,21
57,15,22
56,15,22
56,15,21
57,15,22
55,14,21
56,15,21
57,15,21
57,15,21
55,14,21
56,15,21
57,15,21
56,14,22
56,15,22
57,15,21
57,15,21
56,15,22
56,15,21
56,15,21
57,15,22
56,15,22
56,15,22
57,15,22
56,15,22
56,15,22
56,15,22
56,15,22
56,15,22
56,15,22
56,14,22
56,14,22
56,15,21
57,15,22
56,15,22
56,15,22
56,15,22
56,15,22
56,15,22
56,15,22
57,15,22
56,15,22
56,15,22
56,15,22
56,15,22
56,15,22
55,15,22
57,15,22
56,15,22
56,15,22
56,15,22
56,15,22
56,15,22
56,14,21
57,14,21
56,14,22
55,14,22
57,14,21
56,13,23
58,13,21
57,14,21
55,12,19
59,13,21
55,14,22
55,15,24
54,17,24
54,17,24
55,17,23
56,15,20
56,14,21
56,13,21
57,14,21
57,14,21
57,14,21
57,13,21
57,13,21
57,13,21
57,14,20
56,14,21
57,14,20
57,13,20
57,13,20
57,13,20
58,14,20
57,13,20
57,13,20
57,14,20
57,13,20
57,13,19
57,13,19
58,13,19
58,13,19
57,13,19
57,14,19
58,14,19
58,14,18
58,14,18
58,15,19
58,13,18
58,13,18
58,13,18
57,13,18
58,14,19
58,13,17
59,14,18
60,14,20
61,15,20
77,12,29
46,20,27
52,13,30
61,18,34
61,19,35
56,20,43
46,19,46
40,20,40
47,24,39
46,22,38
48,-9,27
45,29,22
44,32,22
40,20,32
37,21,31
35,28,33
39,26,35
33,27,37
33,17,43
39,14,45
32,12,54
32,11,40
31,20,43
31,17,56
37,9,51
34,16,46
26,22,52
29,18,50
32,19,47
33,19,46
35,17,50
31,17,53
31,17,53
38,21,51
40,24,53
34,22,52
36,17,49
41,15,44
37,54,35
28,31,29
56,24,44
45,26,43
30,25,44
30,20,41
35,28,43
55,41,47
50,41,42
40,17,35
37,18,41
32,27,44
36,19,39
35,18,46
33,22,45
38,4,48
36,9,47
40,11,51
39,12,51
45,26,46
32,42,42
33,33,39
25,24,36
37,29,41
46,21,37
53,14,31
45,15,31
50,16,30
46,24,28
47,27,26
46,50,32
44,47,33
41,31,22
43,30,26
46,27,30
49,26,35
47,27,33
44,29,31
45,25,31
42,28,29
44,24,31
46,21,36
44,30,38
50,30,34
53,26,36
47,26,34
48,26,31
55,29,36
57,29,36
46,30,36
31,31,34
35,23,36
44,20,42
33,23,41
27,30,42
23,31,46
23,32,48
22,32,47
20,32,45
30,29,44
23,41,41
27,28,44
34,43,50
17,28,33
31,30,42
36,32,43
35,30,44
33,30,44
33,29,45
21,32,36
27,26,33
23,29,24
61,26,19
72,23,30
45,29,28
56,32,21
57,34,16
53,37,10
55,39,11
56,37,16
53,37,8
53,37,7
51,35,7
47,35,2
54,37,-2
54,37,-1
52,36,0
53,34,2
54,34,1
59,34,3
54,33,4
49,34,3
54,33,-1
57,34,0
63,33,4
47,34,10
44,33,12
33,32,9
39,31,14
52,22,28
44,22,26
51,17,32
59,17,34
55,18,32
53,19,31
56,18,26
56,19,26
54,19,26
52,18,24
56,20,24
58,18,24
56,17,25
53,16,22
53,16,23
57,15,24
54,16,26
54,15,26
56,14,25
59,13,26
56,15,26
53,15,24
59,14,26
59,15,25
57,15,25
54,12,28
53,12,27
54,13,27
53,13,27
53,13,27
54,13,27
55,13,26
56,13,26
54,13,26
54,13,27
54,13,27
55,13,27
54,12,27
54,12,26
55,13,26
54,12,26
54,12,26
56,12,26
55,13,25
55,13,25
55,12,25
54,12,25
56,13,26
54,13,26
55,13,26
55,13,25
55,13,25
56,12,27
53,13,27
54,13,27
54,12,25
56,12,26
54,12,25
56,12,25
58,12,25
54,12,24
53,13,25
54,12,27
51,13,26
51,13,27
55,14,27
55,13,27
55,12,27
54,13,27
54,13,27
54,12,27
55,13,27
52,13,28
55,13,27
55,13,27
55,13,27
55,13,27
52,13,27
55,13,27
55,13,27
54,12,28
53,13,28
54,13,28
54,13,27
53,13,28
54,13,28
53,13,28
53,13,28
54,13,28
54,13,28
54,13,28
54,13,28
54,13,28
54,13,28
54,13,28
53,13,28
53,13,28
54,13,28
53,13,28
53,13,28
53,13,29
53,13,29
54,13,29
53,13,29
53,13,29
54,13,29
53,13,29
53,13,29
53,13,29
53,13,28
53,13,29
53,13,28
55,13,29
53,13,28
53,13,29
53,13,28
53,13,29
54,13,28
53,13,29
53,13,29
54,13,29
54,13,29
53,13,28
53,13,28
54,13,28
53,13,28
53,13,28
53,13,29
53,13,28
53,12,28
54,13,28
53,13,28
54,13,28
52,12,30
53,13,29
53,13,29
53,13,29
52,12,28
54,12,28
54,13,28
55,14,26
55,13,27
54,12,26
55,13,26
55,13,27
54,13,27
54,13,27
54,13,27
54,13,26
54,13,25
56,12,27
55,13,26
55,13,26
54,13,27
54,13,26
54,13,26
55,13,26
55,13,26
55,13,26
54,13,26
54,13,27
54,13,26
54,13,26
55,13,26
55,13,25
56,13,25
56,13,26
55,13,25
55,13,25
55,13,25
55,13,26
55,13,26
55,13,26
55,13,26
55,13,26
56,13,26
55,13,26
54,13,26
55,13,26
54,13,26
55,13,26
54,13,26
54,13,26
55,13,26
54,13,27
54,13,26
55,13,26
54,13,27
54,13,27
54,13,27
54,13,26
54,13,27
55,13,26
55,13,26
54,13,27
54,13,27
54,13,27
54,13,27
54,13,27
54,13,27
54,13,27
54,13,27
54,13,27
54,13,27
54,13,27
54,13,27
54,13,28
53,13,28
54,13,28
54,13,27
54,13,28
54,13,28
54,13,27
54,13,27
54,13,28
54,13,28
54,13,28
53,13,28
54,13,28
54,13,28
54,13,28
54,13,28
54,13,28
54,13,28
53,13,28
54,13,28
54,13,28
53,13,28
54,13,28
54,13,28
54,13,28
53,13,28
54,13,28
54,13,28
53,13,28
53,13,28
54,13,28
54,13,28
53,13,28
54,13,28
54,13,28
53,13,28
54,13,28
54,13,28
53,13,28
54,13,28
53,13,28
53,13,28
54,13,28
53,13,28
53,13,28
53,13,28
54,13,28
54,13,28
53,13,28
53,13,29
54,13,28
