1698082535.000000, 1698082535.000000, 1698082535.000000
32.000000, 32.000000, 32.000000
-63,4,7
-65,4,6
-65,3,7
-64,2,8
-65,2,8
-66,4,7
-65,4,7
-64,3,7
-64,3,6
-63,3,6
-61,4,4
-51,2,2
-43,0,0
-43,4,3
-54,10,5
-68,20,2
-76,26,3
-72,29,1
-65,28,5
-67,29,7
-63,28,7
-65,29,8
-63,29,8
-66,29,8
-65,30,8
-61,28,7
-62,28,6
-61,27,5
-62,28,4
-61,28,3
-56,27,2
-56,27,-1
-60,29,-3
-59,30,-2
-56,31,-1
-58,31,0
-59,28,-1
-59,28,-1
-59,28,0
-57,27,3
-57,25,-2
-59,26,-2
-58,26,0
-57,27,-3
-57,27,-2
-63,28,0
-60,27,0
-59,28,0
-61,27,1
-61,26,1
-61,26,2
-59,25,3
-61,25,2
-59,25,2
-60,26,2
-61,26,3
-59,26,2
-58,26,2
-61,27,2
-60,26,2
-61,27,2
-60,26,2
-61,26,2
-59,25,3
-58,24,2
-59,23,2
-59,24,3
-59,24,3
-56,24,2
-55,23,2
-50,21,0
-48,20,2
-49,24,3
-51,23,1
-51,24,1
-49,27,6
-53,28,5
-51,30,2
-51,33,-1
-56,35,-3
-38,37,4
-47,39,3
-51,41,5
-55,45,-3
-37,48,6
-43,54,3
-42,60,4
-41,60,0
-38,63,-2
-36,64,-3
-34,65,-1
-38,64,-3
-32,66,-1
-35,66,-6
-36,65,-11
-33,65,-12
-34,67,-12
-35,68,-13
-32,67,-9
-29,68,-7
-27,71,-11
-25,67,-11
-18,65,-9
-23,65,-10
-28,65,-16
-22,62,-17
-26,63,-5
-22,65,-2
-24,67,-12
-26,65,-14
-32,62,-14
-29,60,-13
-28,60,-14
-28,59,-14
-27,57,-12
-25,56,-12
-25,56,-12
-25,56,-11
-26,58,-12
-25,60,-12
-27,60,-14
-26,61,-13
-25,61,-14
-25,61,-15
-25,61,-16
-25,60,-16
-24,59,-17
-24,58,-17
-24,55,-16
-24,53,-17
-24,51,-16
-25,50,-17
-25,52,-18
-27,55,-19
-28,55,-19
-28,53,-20
-26,54,-21
-25,53,-22
-27,52,-23
-27,52,-23
-27,54,-21
-26,54,-19
-25,55,-19
-25,57,-18
-26,59,-18
-24,61,-17
-30,64,-19
-31,65,-17
-27,67,-14
-25,68,-14
-26,67,-13
-24,64,-12
-24,63,-11
-27,62,-11
-31,61,-11
-35,60,-11
-39,57,-11
-43,55,-9
-40,49,-9
-43,45,-9
-47,41,-10
-44,38,-10
-40,31,-8
-46,28,-8
-48,30,-9
-51,32,-11
-54,35,-10
-55,39,-10
-56,46,-12
-58,46,-13
-54,48,-15
-49,47,-15
-47,46,-15
-41,46,-15
-40,46,-15
-40,46,-17
-44,50,-19
-45,51,-19
-48,52,-20
-48,52,-20
-48,53,-20
-46,52,-20
-44,51,-18
-40,52,-17
-38,52,-17
-37,51,-19
-36,50,-22
-34,46,-24
-34,46,-25
-33,45,-26
-33,42,-26
-32,42,-26
-34,44,-28
-33,43,-29
-30,44,-29
-31,47,-30
-29,49,-34
-28,49,-36
-24,51,-36
-20,55,-40
-19,61,-44
-14,62,-38
-15,62,-32
-24,63,-29
-22,61,-27
-18,57,-22
-20,56,-20
-28,54,-19
-31,52,-18
-33,52,-17
-37,54,-15
-41,55,-15
-46,56,-14
-47,57,-13
-47,57,-13
-54,53,-13
-56,52,-13
-53,47,-13
-62,38,-13
-69,35,-14
-67,33,-13
-65,31,-11
-70,27,-18
-85,32,-20
-76,33,-14
-37,33,8
-25,30,12
-45,39,-17
-36,14,2
-31,22,4
-63,9,-20
-65,15,-2
-67,18,29
-75,19,40
-88,13,19
-86,11,3
-89,11,18
-100,3,14
-94,-6,-4
-82,-7,-1
-70,-11,4
-64,-11,-1
-53,-14,-1
-49,-16,-12
-38,-15,-14
-35,-20,-16
-39,-20,-15
-36,-21,-18
-39,-23,-13
-38,-23,-9
-40,-30,-15
-44,-30,-16
-49,-27,-17
-46,-28,-18
-44,-27,-19
-51,-24,-19
-53,-22,-16
-57,-22,-13
-63,-21,-16
-63,-21,-17
-57,-22,-19
-58,-22,-20
-59,-22,-23
-64,-20,-24
-63,-18,-26
-69,-12,-28
-73,-8,-28
-68,-6,-28
-61,-5,-28
-61,-5,-28
-62,-3,-27
-59,-4,-26
-60,-5,-22
-64,-5,-21
-64,-5,-20
-64,-3,-21
-64,-3,-22
-65,-2,-25
-63,-2,-27
-61,-2,-29
-63,0,-30
-62,0,-32
-59,-2,-34
-56,-7,-32
-56,-6,-30
-54,-10,-30
-50,-14,-29
-52,-12,-25
-60,-10,-29
-58,-10,-27
-56,-13,-20
-55,-14,-19
-60,-15,-24
-63,-4,-18
-65,1,-19
-69,4,-27
-64,5,-28
-59,3,-31
-58,2,-37
-56,1,-37
-55,-5,-36
-54,-7,-35
-57,-10,-30
-59,-12,-28
-61,-11,-28
-58,-9,-30
-57,-9,-31
-56,-8,-32
-59,-7,-35
-57,-9,-34
-56,-9,-32
-58,-9,-32
-57,-9,-31
-56,-9,-29
-55,-10,-28
-56,-12,-29
-55,-14,-29
-55,-15,-25
-54,-16,-18
-58,-17,-21
-50,-21,-25
-43,-23,-26
-41,-23,-20
-36,-17,-24
-23,-16,-27
-38,-8,-31
-34,2,-24
-19,21,-18
-16,47,-27
-32,56,-85
-14,58,-80
-34,54,-84
-56,49,-128
-23,40,-60
-16,35,-37
-12,28,-56
-11,26,-66
-29,26,-57
-25,31,-54
-28,36,-55
-24,39,-52
-18,37,-48
