1699546842.000000, 1699546842.000000, 1699546842.000000
32.000000, 32.000000, 32.000000
65,-1,6
64,0,5
65,0,5
61,0,6
61,1,6
59,2,5
59,0,7
61,0,9
66,-3,10
64,-5,9
61,-6,3
59,-5,-2
58,-5,-3
61,-5,-3
62,-5,-3
61,-6,-3
63,-9,-2
63,-10,-1
65,-13,-2
63,-13,-3
61,-11,-2
63,-9,0
62,-9,-1
62,-8,-3
62,-8,-2
63,-8,-1
65,-11,-2
62,-10,-4
59,-10,-5
62,-11,-3
60,-13,-4
58,-12,-6
57,-12,-7
55,-9,-10
55,-9,-10
57,-9,-10
57,-8,-13
58,-6,-12
61,-4,-11
63,-5,-10
63,-6,-8
66,-7,-7
66,-8,-7
66,-10,-6
67,-10,-5
65,-9,-2
60,-6,-2
59,-4,-1
59,-1,3
59,-1,5
61,-1,7
62,-1,7
61,-1,7
64,-1,11
64,-1,12
62,-1,12
63,-1,12
63,-1,13
61,-4,15
61,-6,15
62,-8,16
58,-7,12
58,-6,12
56,-3,10
60,-4,10
57,-2,9
64,-2,16
64,-4,14
63,-4,15
61,-4,13
60,0,12
62,-1,13
63,-2,14
63,-4,19
61,-3,18
59,-1,15
61,-3,16
57,-4,13
60,-4,15
61,-6,15
57,-5,11
59,-2,11
58,0,10
57,-1,10
61,-3,10
62,-6,11
62,-8,10
61,-7,10
61,-7,12
63,-5,13
63,-4,15
61,-4,15
61,-4,15
60,-3,17
59,-2,17
57,0,15
61,2,20
62,3,18
61,3,16
61,3,13
60,6,11
60,7,10
60,7,10
60,9,7
60,9,5
57,11,7
57,11,5
58,11,5
57,12,6
56,11,6
60,10,6
62,5,7
61,4,6
62,6,8
61,6,9
60,6,12
59,6,15
59,6,17
59,6,17
58,7,16
59,6,20
61,7,23
62,6,22
62,6,21
61,5,21
62,2,22
64,1,23
63,0,22
64,-2,24
61,-2,23
59,-1,22
61,-4,25
61,-4,25
59,-4,18
56,-4,14
62,-5,17
58,-2,17
59,-1,16
55,-3,12
61,-2,15
59,0,18
58,-1,15
64,-2,12
51,0,12
60,-1,16
62,2,16
56,1,11
56,0,11
62,0,14
62,0,15
60,0,15
60,1,15
60,0,17
59,2,18
59,2,17
60,2,16
59,2,16
59,3,16
60,4,13
62,3,14
61,3,13
61,3,15
58,4,14
62,4,15
63,3,15
56,4,16
61,3,16
60,3,14
60,2,15
59,2,16
60,2,16
56,4,14
57,4,15
56,6,15
60,5,14
59,4,15
67,1,18
63,3,14
61,6,14
62,6,17
61,4,18
59,5,18
59,6,17
58,5,18
58,5,17
58,5,12
61,4,15
60,5,17
56,5,15
59,5,15
61,7,16
57,5,15
59,4,15
59,4,14
59,3,12
56,2,12
63,1,14
59,1,11
52,2,7
53,1,8
57,-3,11
47,-4,5
45,-5,4
50,-8,8
58,-12,12
50,-13,7
71,-22,16
74,-25,18
65,-30,14
68,-33,16
68,-30,16
59,-25,14
57,-24,12
51,-21,7
52,-22,7
51,-25,6
43,-23,4
41,-25,3
49,-30,8
46,-30,7
45,-33,6
53,-41,8
47,-40,6
44,-42,4
46,-41,6
45,-41,5
36,-39,4
38,-43,7
43,-53,6
41,-53,5
42,-59,5
37,-64,1
36,-64,3
27,-63,0
24,-67,-3
34,-64,0
27,-61,-6
29,-62,-7
26,-59,-7
25,-57,-4
26,-59,-4
29,-60,-3
28,-60,-2
30,-58,-3
29,-56,-2
26,-55,-4
28,-59,-2
28,-60,-1
27,-57,-1
27,-58,-1
27,-57,0
27,-56,0
28,-55,1
26,-55,1
27,-55,1
27,-54,1
27,-53,1
26,-54,0
25,-53,0
26,-53,1
27,-55,1
28,-55,1
27,-57,1
29,-58,1
29,-57,0
27,-58,-1
27,-58,-2
27,-58,-2
24,-57,-3
22,-57,-4
26,-63,-3
27,-59,-2
26,-57,-2
28,-56,-5
29,-56,-5
24,-54,-5
26,-58,-1
25,-58,-1
25,-58,-2
26,-58,-2
24,-58,-2
26,-58,-2
24,-57,-2
26,-59,-2
25,-61,-2
27,-62,-2
22,-58,-5
24,-57,-4
24,-58,-6
25,-58,-6
25,-56,-5
24,-58,-4
24,-58,-3
25,-58,-4
26,-58,-4
25,-58,-3
22,-57,-5
24,-56,-4
26,-56,-2
25,-57,-2
25,-58,-3
27,-57,-1
26,-57,-1
26,-56,-1
26,-56,-1
27,-57,-2
26,-57,-4
26,-58,-4
26,-55,-4
26,-54,-2
26,-52,-1
21,-51,-3
24,-53,-6
27,-58,-1
24,-60,-1
25,-59,-2
23,-58,-7
23,-59,-6
25,-60,-7
25,-59,-5
23,-59,-7
24,-58,-5
24,-57,-6
22,-57,-5
22,-58,-4
26,-60,-3
23,-60,-4
23,-60,-4
24,-60,-4
24,-60,-4
23,-58,-6
22,-58,-5
25,-59,-4
23,-58,-4
23,-57,-4
23,-58,-4
23,-57,-3
22,-57,-3
24,-57,-3
23,-57,-4
24,-59,-4
25,-59,-2
25,-59,-2
23,-58,-6
22,-59,-6
24,-58,-4
23,-60,-5
24,-59,-3
28,-61,-7
22,-60,-3
28,-65,-5
24,-65,-10
25,-66,-12
22,-68,-6
21,-72,0
27,-81,8
31,-88,10
32,-90,7
53,-77,8
65,-68,14
57,-54,22
39,-38,18
37,-30,19
42,-21,14
38,-18,6
35,-11,5
33,-14,9
30,-15,10
37,-18,9
35,-17,13
47,-17,35
37,-18,40
48,-15,52
35,-8,42
38,-9,44
35,-11,38
36,-11,35
48,-11,31
54,-11,30
56,-9,26
62,-7,22
62,-7,19
59,-6,18
56,-4,19
57,-4,13
60,-4,12
60,-3,14
59,-3,15
57,-1,15
61,1,15
62,0,13
57,-1,11
59,-1,13
59,1,17
62,4,14
60,0,14
59,1,15
64,1,17
62,3,12
56,2,12
51,2,12
56,0,15
58,-3,16
60,-2,17
60,-1,17
60,1,17
59,2,17
59,3,15
62,1,15
63,0,15
61,0,14
59,0,14
57,0,14
60,-2,14
61,-2,15
61,0,15
62,0,14
61,1,13
61,1,16
61,2,16
61,3,15
60,3,15
60,3,17
60,3,17
60,3,17
59,2,17
59,2,17
60,1,19
60,1,17
59,1,17
59,2,17
60,3,16
59,2,16
60,2,15
60,2,16
59,3,16
60,2,16
61,3,16
60,3,15
60,2,15
62,1,16
61,2,16
60,3,16
59,4,16
59,5,16
58,6,16
57,6,16
58,8,15
59,7,11
60,7,9
62,6,9
63,6,8
60,7,5
58,8,0
54,8,0
63,9,2
72,7,3
60,9,2
68,9,-1
62,8,-5
63,7,2
67,7,3
57,9,-4
55,11,-2
54,10,-5
51,6,-4
53,7,-5
58,5,0
67,-4,3
64,-1,0
71,-3,3
73,-7,8
73,-3,5
73,-6,1
73,-5,0
69,-7,-1
67,-7,-3
60,-7,-6
57,-10,-11
57,-11,-14
56,-15,-16
55,-16,-16
60,-20,-19
62,-19,-21
61,-15,-23
58,-15,-27
59,-13,-21
52,-7,-18
51,-6,-13
52,-5,-15
62,-11,-20
62,-14,-22
48,-2,-25
50,-17,-25
55,-41,-21
52,-27,-17
47,-15,-19
41,-33,-25
1,-78,-26
44,20,2
33,-36,-15
25,-32,-17
35,-25,-9
41,-32,-2
42,-36,3
45,-53,1
45,-60,-5
47,-78,12
67,-76,11
71,-73,8
53,-68,10
25,-66,4
-2,-58,-14
30,-62,-3
35,-62,5
24,-64,-5
22,-66,-9
22,-65,-9
24,-65,-14
22,-66,-15
35,-63,-14
26,-64,-13
20,-59,-17
24,-58,-15
27,-58,-11
22,-58,-7
23,-58,-8
32,-60,-8
25,-54,-12
25,-55,-11
20,-59,-14
23,-60,-14
21,-61,-16
26,-66,-14
28,-67,-12
21,-67,-5
17,-70,-1
9,-76,11
25,-84,15
35,-84,8
65,-71,15
75,-64,16
63,-51,17
45,-39,18
47,-33,16
60,-26,7
38,-14,-6
31,-10,-4
37,-16,1
35,-14,0
40,-11,-7
40,-12,-2
53,-6,10
41,-7,12
58,0,15
62,0,20
62,1,25
70,4,23
51,-1,4
52,1,5
53,2,2
55,3,0
56,4,-2
65,7,2
69,5,4
70,6,-7
71,6,-10
61,6,-12
61,6,-16
60,5,-20
52,4,-17
49,3,-11
70,4,-12
68,7,-8
66,9,-3
53,8,-8
69,5,-5
69,3,-5
54,5,-13
62,4,-12
64,4,-12
63,4,-12
78,2,-19
67,2,-21
64,3,-29
90,4,-33
92,5,-26
98,9,-13
81,13,3
68,15,8
65,22,17
65,24,21
47,23,23
34,30,21
37,32,21
22,32,6
10,34,-2
11,37,-12
23,38,-14
23,40,-17
25,45,-25
22,47,-26
20,53,-24
40,59,-13
34,59,-15
7,56,-27
18,54,-26
31,55,-20
6,54,-31
12,53,-29
28,59,-22
20,61,-28
25,58,-26
21,56,-23
16,56,-27
17,57,-27
17,56,-28
16,55,-27
24,54,-21
20,55,-21
22,54,-17
25,54,-17
21,52,-23
22,48,-24
29,43,-22
10,37,-23
-2,34,-23
-24,23,-20
-7,14,-8
-4,5,-3
24,-6,11
41,-13,10
62,-25,7
60,-38,13
75,-45,15
100,-59,3
95,-52,0
81,-53,-4
66,-67,-17
64,-71,-10
52,-77,-13
59,-79,-16
54,-72,-13
48,-63,-20
26,-59,-16
16,-56,-26
28,-61,-29
40,-67,-20
19,-66,-16
24,-69,-6
13,-79,-14
1,-72,-28
18,-72,-11
24,-75,-15
37,-81,-17
58,-88,1
54,-90,18
35,-86,24
63,-53,18
61,-47,26
35,-35,29
41,-24,22
39,-14,20
17,-4,18
18,2,18
54,-2,19
54,-2,19
51,-5,28
36,-5,16
38,-4,11
55,-3,9
49,-1,7
55,3,16
50,13,12
51,13,11
52,16,13
54,16,14
53,17,13
50,19,13
51,19,14
57,20,15
56,21,14
54,22,11
56,24,15
58,24,15
53,25,9
52,25,10
57,25,13
55,25,12
54,26,10
54,27,11
56,27,12
56,27,12
55,28,12
56,29,12
56,28,11
55,28,11
54,28,10
55,29,10
55,28,10
53,29,10
54,29,11
52,29,10
53,30,8
54,30,9
52,30,9
51,30,10
53,30,10
56,31,11
55,31,12
53,31,10
55,32,9
55,32,10
54,31,11
54,31,9
53,33,7
54,32,8
53,32,9
53,32,9
53,32,9
54,31,9
53,31,9
53,32,12
53,33,9
52,33,7
53,32,9
53,33,9
52,32,8
55,32,9
55,32,9
53,32,8
53,32,9
53,32,8
54,32,8
54,32,9
53,32,8
53,32,9
53,32,9
52,32,8
52,32,8
51,32,8
50,31,8
53,32,9
55,31,9
55,31,10
54,31,9
54,31,10
55,32,9
54,31,9
54,31,10
54,31,10
54,31,10
55,30,9
54,30,9
54,31,9
55,31,9
54,30,8
54,30,8
55,30,9
55,30,9
54,29,9
55,30,9
54,30,10
55,30,10
54,30,9
54,30,9
54,29,9
55,30,9
56,30,9
55,29,10
54,29,10
55,29,10
55,30,10
54,28,10
54,29,11
54,29,11
54,29,11
55,30,11
54,29,12
53,29,12
55,28,12
56,27,13
59,27,12
50,27,10
55,28,11
57,30,11
55,29,11
52,29,11
55,29,12
55,29,11
55,29,11
55,29,11
54,28,12
55,29,11
55,29,11
55,29,12
55,29,12
55,28,11
56,28,12
55,27,11
55,27,11
54,28,11
54,28,10
55,27,10
55,27,10
55,28,11
55,28,10
55,28,11
56,28,11
54,29,11
55,29,12
54,28,12
55,28,13
55,27,12
55,26,13
55,26,12
55,26,12
55,25,11
55,26,10
55,26,11
54,25,11
55,26,10
55,25,10
55,25,11
55,24,10
54,24,11
55,23,10
54,22,10
54,21,10
55,21,12
57,18,12
58,16,13
56,16,14
60,16,15
60,16,14
59,14,15
60,14,16
62,12,16
61,13,16
62,13,17
62,12,17
62,13,17
61,13,16
59,13,16
58,12,16
58,13,16
61,12,17
60,10,16
62,9,18
62,9,18
60,8,17
59,8,16
59,9,16
59,9,16
59,9,16
61,8,17
59,7,16
61,7,17
59,8,16
60,9,16
61,8,16
60,8,15
61,8,16
60,7,16
59,8,15
59,9,15
58,10,14
58,10,15
60,10,16
60,10,15
62,10,16
63,10,15
62,8,13
61,9,13
61,10,13
59,12,12
60,13,12
57,13,12
60,13,14
60,12,14
59,11,14
58,11,13
57,11,13
57,12,12
57,12,12
59,13,11
59,13,10
60,13,9
60,11,8
61,10,9
61,10,9
60,9,9
60,9,10
59,9,10
58,10,11
58,10,12
58,11,13
61,11,14
61,9,15
60,10,14
63,11,15
63,12,16
61,12,15
61,12,15
60,12,15
59,13,15
58,13,15
58,15,16
59,14,16
59,13,16
60,10,17
59,11,16
61,12,16
61,12,16
62,11,15
61,10,14
62,10,13
59,9,10
56,9,9
56,10,9
58,11,13
58,9,14
60,8,15
63,6,17
63,5,16
62,3,13
62,4,11
63,4,10
62,6,9
61,6,8
62,6,8
61,7,9
59,8,9
60,9,9
59,11,10
58,11,10
58,12,10
58,11,10
60,9,12
63,9,12
62,10,12
62,10,13
65,11,13
61,11,11
61,11,10
60,12,10
59,12,9
56,14,8
61,10,11
61,8,13
