1698673175.000000, IBI
11.171875,1.031250
12.187500,1.015625
13.078125,0.890625
13.968750,0.890625
14.984375,1.015625
15.859375,0.875000
16.750000,0.890625
17.796875,1.046875
18.859375,1.062500
19.781250,0.921875
20.765625,0.984375
21.796875,1.031250
22.703125,0.906250
23.718750,1.015625
33.812500,0.671875
34.546875,0.734375
35.250000,0.703125
39.718750,0.750000
40.546875,0.828125
41.390625,0.843750
42.187500,0.796875
43.062500,0.875000
44.015625,0.953125
44.859375,0.843750
45.703125,0.843750
46.640625,0.937500
47.546875,0.906250
48.328125,0.781250
58.671875,0.937500
59.515625,0.843750
60.296875,0.781250
61.078125,0.781250
65.015625,0.781250
65.937500,0.921875
66.890625,0.953125
67.687500,0.796875
68.515625,0.828125
69.359375,0.843750
82.312500,0.859375
113.234375,0.656250
114.000000,0.765625
114.687500,0.687500
115.359375,0.671875
116.031250,0.671875
116.875000,0.843750
117.781250,0.906250
118.578125,0.796875
119.390625,0.812500
120.359375,0.968750
121.328125,0.968750
122.250000,0.921875
123.046875,0.796875
128.468750,1.031250
129.437500,0.968750
130.234375,0.796875
131.046875,0.812500
131.953125,0.906250
132.906250,0.953125
133.781250,0.875000
134.562500,0.781250
135.500000,0.937500
136.515625,1.015625
137.406250,0.890625
138.187500,0.781250
139.062500,0.875000
139.984375,0.921875
140.875000,0.890625
141.671875,0.796875
142.515625,0.843750
143.375000,0.859375
144.171875,0.796875
144.890625,0.718750
145.593750,0.703125
146.421875,0.828125
147.343750,0.921875
148.203125,0.859375
148.953125,0.750000
149.750000,0.796875
150.562500,0.812500
151.343750,0.781250
152.062500,0.718750
152.765625,0.703125
153.484375,0.718750
154.281250,0.796875
154.984375,0.703125
155.640625,0.656250
156.343750,0.703125
157.078125,0.734375
157.796875,0.718750
158.515625,0.718750
159.265625,0.750000
160.046875,0.781250
172.390625,0.906250
173.203125,0.812500
197.156250,0.718750
197.859375,0.703125
198.593750,0.734375
199.312500,0.718750
200.000000,0.687500
200.671875,0.671875
201.343750,0.671875
202.000000,0.656250
202.640625,0.640625
203.296875,0.656250
203.906250,0.609375
204.640625,0.734375
205.421875,0.781250
210.296875,0.890625
211.156250,0.859375
211.890625,0.734375
212.578125,0.687500
213.281250,0.703125
214.156250,0.875000
215.015625,0.859375
215.828125,0.812500
216.640625,0.812500
221.796875,0.890625
222.625000,0.828125
223.375000,0.750000
224.109375,0.734375
230.640625,0.781250
231.406250,0.765625
232.265625,0.859375
239.984375,0.750000
240.750000,0.765625
241.453125,0.703125
242.140625,0.687500
242.812500,0.671875
243.500000,0.687500
244.250000,0.750000
245.078125,0.828125
245.921875,0.843750
246.750000,0.828125
247.531250,0.781250
248.250000,0.718750
248.968750,0.718750
249.703125,0.734375
250.484375,0.781250
251.281250,0.796875
252.031250,0.750000
252.796875,0.765625
253.625000,0.828125
254.484375,0.859375
255.343750,0.859375
256.078125,0.734375
256.843750,0.765625
257.656250,0.812500
258.437500,0.781250
259.203125,0.765625
281.046875,0.687500
281.796875,0.750000
282.656250,0.859375
283.515625,0.859375
315.937500,0.812500
316.750000,0.812500
317.500000,0.750000
318.234375,0.734375
319.015625,0.781250
319.796875,0.781250
320.546875,0.750000
321.250000,0.703125
321.906250,0.656250
322.609375,0.703125
323.406250,0.796875
324.218750,0.812500
324.953125,0.734375
325.718750,0.765625
326.531250,0.812500
327.359375,0.828125
328.156250,0.796875
328.875000,0.718750
329.609375,0.734375
330.390625,0.781250
331.218750,0.828125
332.000000,0.781250
332.734375,0.734375
333.531250,0.796875
347.156250,0.843750
347.937500,0.781250
348.687500,0.750000
355.125000,0.796875
356.015625,0.890625
356.890625,0.875000
365.187500,0.625000
370.531250,0.812500
371.234375,0.703125
391.703125,0.796875
392.453125,0.750000
393.109375,0.656250
393.937500,0.828125
394.750000,0.812500
400.218750,0.687500
400.953125,0.734375
401.750000,0.796875
473.906250,0.781250
474.625000,0.718750
475.406250,0.781250
482.796875,0.937500
483.609375,0.812500
484.375000,0.765625
485.234375,0.859375
486.125000,0.890625
486.937500,0.812500
487.671875,0.734375
488.468750,0.796875
489.312500,0.843750
496.546875,0.890625
497.390625,0.843750
498.109375,0.718750
498.859375,0.750000
499.703125,0.843750
500.671875,0.968750
501.546875,0.875000
502.328125,0.781250
503.250000,0.921875
504.265625,1.015625
505.156250,0.890625
506.046875,0.890625
506.984375,0.937500
507.921875,0.937500
508.781250,0.859375
509.500000,0.718750
510.203125,0.703125
510.984375,0.781250
511.781250,0.796875
512.546875,0.765625
513.328125,0.781250
514.265625,0.937500
538.437500,0.781250
539.328125,0.890625
540.078125,0.750000
551.000000,0.796875
551.750000,0.750000
552.468750,0.718750
553.203125,0.734375
553.984375,0.781250
554.812500,0.828125
555.593750,0.781250
556.343750,0.750000
557.125000,0.781250
557.921875,0.796875
562.671875,0.781250
563.406250,0.734375
564.187500,0.781250
564.937500,0.750000
565.718750,0.781250
566.468750,0.750000
567.203125,0.734375
567.953125,0.750000
568.656250,0.703125
569.359375,0.703125
574.812500,0.671875
575.546875,0.734375
576.343750,0.796875
577.125000,0.781250
577.828125,0.703125
582.921875,0.765625
583.625000,0.703125
584.343750,0.718750
585.031250,0.687500
585.734375,0.703125
594.156250,0.750000
594.921875,0.765625
595.796875,0.875000
596.796875,1.000000
597.781250,0.984375
598.750000,0.968750
599.625000,0.875000
600.437500,0.812500
601.468750,1.031250
609.875000,0.937500
627.265625,0.843750
628.125000,0.859375
628.953125,0.828125
629.718750,0.765625
630.515625,0.796875
631.328125,0.812500
632.140625,0.812500
643.875000,0.765625
644.671875,0.796875
645.500000,0.828125
646.265625,0.765625
647.015625,0.750000
647.828125,0.812500
648.671875,0.843750
649.468750,0.796875
650.234375,0.765625
651.015625,0.781250
651.828125,0.812500
662.187500,0.734375
662.828125,0.640625
663.671875,0.843750
664.437500,0.765625
668.281250,0.812500
672.093750,0.812500
686.187500,0.750000
686.906250,0.718750
687.593750,0.687500
688.328125,0.734375
689.078125,0.750000
689.828125,0.750000
793.093750,0.625000
793.750000,0.656250
794.437500,0.687500
795.203125,0.765625
798.734375,0.687500
799.375000,0.640625
805.250000,0.609375
805.937500,0.687500
806.531250,0.593750
831.828125,0.703125
832.593750,0.765625
833.281250,0.687500
834.109375,0.828125
835.031250,0.921875
835.859375,0.828125
836.562500,0.703125
837.234375,0.671875
837.984375,0.750000
838.671875,0.687500
941.937500,0.734375
942.765625,0.828125
943.500000,0.734375
944.234375,0.734375
944.921875,0.687500
945.609375,0.687500
1172.718750,0.578125
1173.343750,0.625000
1174.125000,0.781250
1174.828125,0.703125
1175.453125,0.625000
1176.093750,0.640625
1176.765625,0.671875
1256.281250,0.578125
1256.906250,0.625000
1257.515625,0.609375
1258.078125,0.562500
1258.671875,0.593750
1259.234375,0.562500
1259.843750,0.609375
1260.421875,0.578125
1338.828125,0.625000
1339.468750,0.640625
1340.109375,0.640625
1340.843750,0.734375
1341.562500,0.718750
1349.187500,0.671875
1349.937500,0.750000
1350.687500,0.750000
1351.359375,0.671875
1374.531250,0.843750
1391.562500,0.828125
1392.250000,0.687500
1392.859375,0.609375
1393.468750,0.609375
1394.078125,0.609375
1399.656250,0.625000
1400.296875,0.640625
1401.031250,0.734375
1432.703125,0.750000
1438.625000,0.656250
1439.312500,0.687500
1445.796875,0.734375
1446.500000,0.703125
1447.296875,0.796875
1501.953125,0.640625
1502.609375,0.656250
1503.250000,0.640625
1576.109375,0.625000
1717.531250,0.515625
1738.328125,0.609375
1896.921875,0.593750
1897.500000,0.578125
1898.062500,0.562500
1907.000000,0.593750
1907.562500,0.562500
1908.171875,0.609375
1908.750000,0.578125
1909.312500,0.562500
1972.671875,0.437500
2106.109375,0.515625
2194.953125,0.453125
2195.562500,0.609375
2196.062500,0.500000
2196.625000,0.562500
2197.140625,0.515625
2197.640625,0.500000
2198.203125,0.562500
2198.812500,0.609375
2199.359375,0.546875
2199.906250,0.546875
2200.546875,0.640625
2204.781250,0.562500
2205.343750,0.562500
2205.828125,0.484375
2206.484375,0.656250
2207.015625,0.531250
2207.593750,0.578125
2208.218750,0.625000
2208.796875,0.578125
2223.125000,0.656250
2223.734375,0.609375
2224.312500,0.578125
2224.890625,0.578125
2225.531250,0.640625
2230.781250,0.593750
2231.406250,0.625000
2231.968750,0.562500
2232.531250,0.562500
2238.343750,0.671875
2238.921875,0.578125
2278.140625,0.562500
2278.781250,0.640625
2279.437500,0.656250
3109.250000,0.718750
3110.078125,0.828125
3110.765625,0.687500
3111.453125,0.687500
3112.140625,0.687500
3289.187500,0.593750
3289.796875,0.609375
3290.375000,0.578125
3290.968750,0.593750
3291.593750,0.625000
3292.218750,0.625000
3406.250000,0.562500
3406.859375,0.609375
3407.484375,0.625000
3408.046875,0.562500
3802.796875,0.531250
3813.125000,0.546875
3813.640625,0.515625
3814.203125,0.562500
3814.781250,0.578125
3815.343750,0.562500
3895.750000,0.625000
3958.328125,0.562500
3958.890625,0.562500
3959.437500,0.546875
3960.000000,0.562500
4324.156250,0.546875
4324.687500,0.531250
4325.250000,0.562500
4325.781250,0.531250
4326.328125,0.546875
4326.859375,0.531250
4335.921875,0.546875
4380.125000,0.500000
4477.468750,0.531250
4478.015625,0.546875
4478.593750,0.578125
4479.140625,0.546875
4479.687500,0.546875
4480.265625,0.578125
4480.812500,0.546875
4481.359375,0.546875
4875.656250,0.468750
5130.656250,0.562500
5131.218750,0.562500
5197.515625,0.562500
5198.109375,0.593750
5674.296875,0.484375
5939.390625,0.500000
5939.875000,0.484375
6069.390625,0.531250
6069.906250,0.515625
6070.453125,0.546875
6071.000000,0.546875
6071.515625,0.515625
6072.031250,0.515625
6072.562500,0.531250
6073.109375,0.546875
6073.640625,0.531250
6074.187500,0.546875
6074.750000,0.562500
6075.312500,0.562500
6075.859375,0.546875
6076.406250,0.546875
6076.968750,0.562500
6077.515625,0.546875
6078.062500,0.546875
6078.609375,0.546875
6079.156250,0.546875
6079.703125,0.546875
6080.234375,0.531250
6080.781250,0.546875
6081.343750,0.562500
6081.906250,0.562500
6082.453125,0.546875
6083.015625,0.562500
6083.593750,0.578125
6084.140625,0.546875
6084.687500,0.546875
6085.265625,0.578125
6085.828125,0.562500
6086.390625,0.562500
6086.921875,0.531250
6087.500000,0.578125
6088.062500,0.562500
6088.609375,0.546875
6089.156250,0.546875
6341.000000,0.437500
6341.421875,0.421875
6341.906250,0.484375
6342.375000,0.468750
6342.828125,0.453125
6343.265625,0.437500
6343.703125,0.437500
6344.171875,0.468750
6398.265625,0.500000
6398.796875,0.531250
6399.296875,0.500000
6399.812500,0.515625
6400.328125,0.515625
6400.859375,0.531250
6401.343750,0.484375
6401.843750,0.500000
6482.328125,0.484375
7125.000000,0.515625
7125.484375,0.484375
7126.000000,0.515625
7126.515625,0.515625
7127.015625,0.500000
7127.546875,0.531250
7128.062500,0.515625
7128.578125,0.515625
7129.125000,0.546875
7129.671875,0.546875
7130.187500,0.515625
7130.734375,0.546875
7273.171875,0.515625
7273.703125,0.531250
7274.250000,0.546875
7500.046875,0.515625
7500.578125,0.531250
7508.187500,0.531250
7508.765625,0.578125
7519.125000,0.531250
7519.656250,0.531250
7520.218750,0.562500
7520.750000,0.531250
7521.281250,0.531250
7521.828125,0.546875
7744.515625,0.531250
7745.062500,0.546875
7745.593750,0.531250
7746.140625,0.546875
7746.656250,0.515625
7747.218750,0.562500
7747.765625,0.546875
7748.296875,0.531250
7748.812500,0.515625
7749.343750,0.531250
7822.343750,0.531250
7822.875000,0.531250
7823.421875,0.546875
7823.953125,0.531250
7824.500000,0.546875
7827.171875,0.515625
7827.703125,0.531250
7828.234375,0.531250
7828.781250,0.546875
7829.281250,0.500000
7834.203125,0.562500
7834.750000,0.546875
7835.328125,0.578125
7835.875000,0.546875
7836.421875,0.546875
7836.984375,0.562500
7837.562500,0.578125
7838.109375,0.546875
7850.203125,0.546875
7850.734375,0.531250
7851.281250,0.546875
7851.828125,0.546875
7857.203125,0.531250
7857.750000,0.546875
7858.265625,0.515625
7871.953125,0.500000
7872.484375,0.531250
7873.015625,0.531250
7873.531250,0.515625
7874.031250,0.500000
7874.578125,0.546875
7875.156250,0.578125
7878.953125,0.546875
7879.468750,0.515625
7879.890625,0.421875
7893.375000,0.593750
7893.953125,0.578125
7894.562500,0.609375
7895.156250,0.593750
7895.718750,0.562500
7961.859375,0.531250
7962.390625,0.531250
7962.937500,0.546875
7998.640625,0.531250
7999.171875,0.531250
8001.906250,0.546875
8002.453125,0.546875
8002.984375,0.531250
8003.515625,0.531250
8004.062500,0.546875
8004.593750,0.531250
8005.125000,0.531250
8005.656250,0.531250
8006.218750,0.562500
8006.734375,0.515625
8007.265625,0.531250
8007.812500,0.546875
8008.359375,0.546875
8008.875000,0.515625
8009.406250,0.531250
8009.968750,0.562500
8010.546875,0.578125
8077.406250,0.609375
8088.375000,0.609375
8088.968750,0.593750
8089.562500,0.593750
8090.156250,0.593750
8090.781250,0.625000
8091.359375,0.578125
8091.937500,0.578125
8092.500000,0.562500
8093.062500,0.562500
8093.656250,0.593750
8094.203125,0.546875
8094.765625,0.562500
8095.343750,0.578125
8095.906250,0.562500
8096.500000,0.593750
8097.093750,0.593750
8097.656250,0.562500
8098.234375,0.578125
8098.781250,0.546875
8099.359375,0.578125
8099.906250,0.546875
8100.531250,0.625000
8101.109375,0.578125
8101.718750,0.609375
8102.296875,0.578125
8102.890625,0.593750
8103.500000,0.609375
8104.109375,0.609375
8104.718750,0.609375
8105.281250,0.562500
8105.875000,0.593750
8106.500000,0.625000
8107.093750,0.593750
8107.671875,0.578125
8108.250000,0.578125
8108.859375,0.609375
8109.453125,0.593750
8110.046875,0.593750
8110.625000,0.578125
8111.203125,0.578125
8111.796875,0.593750
8112.406250,0.609375
8113.031250,0.625000
8113.656250,0.625000
8114.265625,0.609375
8114.875000,0.609375
8115.515625,0.640625
8116.140625,0.625000
8116.750000,0.609375
8117.343750,0.593750
8117.921875,0.578125
8118.515625,0.593750
8119.109375,0.593750
8119.734375,0.625000
8120.296875,0.562500
8120.875000,0.578125
8126.593750,0.546875
8151.796875,0.578125
8152.375000,0.578125
8153.000000,0.625000
8153.625000,0.625000
8154.234375,0.609375
8154.843750,0.609375
8155.468750,0.625000
8156.109375,0.640625
8156.734375,0.625000
8157.359375,0.625000
8157.953125,0.593750
8158.531250,0.578125
8159.125000,0.593750
8159.703125,0.578125
8160.296875,0.593750
8160.906250,0.609375
8161.484375,0.578125
8162.062500,0.578125
8162.656250,0.593750
8163.250000,0.593750
8163.828125,0.578125
8164.421875,0.593750
8165.015625,0.593750
8165.625000,0.609375
8166.234375,0.609375
8166.828125,0.593750
8167.421875,0.593750
8168.000000,0.578125
8168.578125,0.578125
8169.140625,0.562500
8169.718750,0.578125
8170.281250,0.562500
8170.859375,0.578125
8171.406250,0.546875
8171.968750,0.562500
8172.562500,0.593750
8173.203125,0.640625
8173.828125,0.625000
8174.453125,0.625000
8175.093750,0.640625
8175.765625,0.671875
8176.421875,0.656250
8177.046875,0.625000
8177.625000,0.578125
8178.234375,0.609375
8178.843750,0.609375
8179.468750,0.625000
8180.062500,0.593750
8180.656250,0.593750
8181.250000,0.593750
8181.890625,0.640625
8182.515625,0.625000
8183.109375,0.593750
8183.765625,0.656250
8184.375000,0.609375
8184.984375,0.609375
8185.593750,0.609375
8186.187500,0.593750
8186.796875,0.609375
8187.437500,0.640625
8188.062500,0.625000
8188.656250,0.593750
8189.265625,0.609375
8189.875000,0.609375
8190.437500,0.562500
8191.015625,0.578125
8200.828125,0.562500
8201.421875,0.593750
8202.000000,0.578125
8202.578125,0.578125
8203.125000,0.546875
8203.703125,0.578125
8204.296875,0.593750
8204.906250,0.609375
8205.531250,0.625000
8206.171875,0.640625
8206.765625,0.593750
8207.375000,0.609375
8208.015625,0.640625
8208.640625,0.625000
8209.250000,0.609375
8209.859375,0.609375
8210.437500,0.578125
8216.000000,0.531250
8216.562500,0.562500
8217.156250,0.593750
8217.734375,0.578125
8218.375000,0.640625
8219.015625,0.640625
8219.640625,0.625000
8220.281250,0.640625
8220.906250,0.625000
8221.468750,0.562500
8222.062500,0.593750
8222.640625,0.578125
8223.234375,0.593750
8223.796875,0.562500
8224.359375,0.562500
8224.921875,0.562500
8225.500000,0.578125
8226.093750,0.593750
8226.703125,0.609375
8227.265625,0.562500
8227.859375,0.593750
8228.453125,0.593750
8229.062500,0.609375
8237.765625,0.515625
8238.375000,0.609375
8238.937500,0.562500
8239.500000,0.562500
8244.078125,0.609375
8244.656250,0.578125
8245.265625,0.609375
8245.875000,0.609375
8246.484375,0.609375
8247.062500,0.578125
8247.640625,0.578125
8248.234375,0.593750
8248.843750,0.609375
8249.421875,0.578125
8249.984375,0.562500
8254.234375,0.687500
8262.375000,0.531250
8262.937500,0.562500
8263.531250,0.593750
8264.062500,0.531250
8264.625000,0.562500
8265.140625,0.515625
8265.750000,0.609375
8266.328125,0.578125
8266.843750,0.515625
8267.375000,0.531250
8267.921875,0.546875
8277.890625,0.609375
8278.500000,0.609375
8279.062500,0.562500
8279.703125,0.640625
8280.281250,0.578125
8280.843750,0.562500
8281.421875,0.578125
8282.000000,0.578125
8282.562500,0.562500
8283.140625,0.578125
8283.750000,0.609375
8284.375000,0.625000
8284.984375,0.609375
8285.593750,0.609375
8286.125000,0.531250
8292.812500,0.625000
8293.421875,0.609375
8294.031250,0.609375
8294.640625,0.609375
8295.203125,0.562500
8295.796875,0.593750
8296.406250,0.609375
8297.015625,0.609375
8297.593750,0.578125
8298.187500,0.593750
8298.781250,0.593750
8299.406250,0.625000
8300.031250,0.625000
8300.625000,0.593750
8301.203125,0.578125
8311.250000,0.578125
8311.812500,0.562500
8312.421875,0.609375
8313.093750,0.671875
8313.718750,0.625000
8314.328125,0.609375
8315.015625,0.687500
8315.671875,0.656250
8316.312500,0.640625
8316.921875,0.609375
8340.265625,0.609375
8340.859375,0.593750
8341.468750,0.609375
8342.078125,0.609375
8342.671875,0.593750
8343.281250,0.609375
8343.890625,0.609375
8344.515625,0.625000
8345.140625,0.625000
8345.765625,0.625000
8346.375000,0.609375
8347.000000,0.625000
8347.609375,0.609375
8348.218750,0.609375
8348.828125,0.609375
8349.437500,0.609375
8350.046875,0.609375
8350.703125,0.656250
8351.343750,0.640625
8351.984375,0.640625
8352.578125,0.593750
8353.187500,0.609375
8353.765625,0.578125
8354.359375,0.593750
8510.015625,0.656250
8510.671875,0.656250
8538.890625,0.625000
8539.500000,0.609375
8540.093750,0.593750
8540.718750,0.625000
8544.000000,0.687500
8544.796875,0.796875
8545.453125,0.656250
8546.109375,0.656250
8610.593750,0.484375
8611.078125,0.484375
8611.578125,0.500000
8612.062500,0.484375
8647.750000,0.515625
8648.281250,0.531250
8648.828125,0.546875
8654.750000,0.515625
8671.546875,0.578125
8672.140625,0.593750
8672.718750,0.578125
8673.265625,0.546875
8673.875000,0.609375
8674.484375,0.609375
8675.093750,0.609375
8675.656250,0.562500
8676.234375,0.578125
8676.828125,0.593750
8695.609375,0.656250
8696.203125,0.593750
8696.812500,0.609375
8697.406250,0.593750
8698.015625,0.609375
8698.593750,0.578125
8699.187500,0.593750
8699.750000,0.562500
8700.312500,0.562500
8700.875000,0.562500
8701.468750,0.593750
8702.046875,0.578125
8702.593750,0.546875
8703.203125,0.609375
8703.781250,0.578125
8704.328125,0.546875
8704.921875,0.593750
8707.468750,0.593750
8708.078125,0.609375
8708.687500,0.609375
8709.281250,0.593750
8709.843750,0.562500
8810.562500,0.546875
8811.093750,0.531250
8811.640625,0.546875
8812.218750,0.578125
8812.781250,0.562500
8813.312500,0.531250
8813.859375,0.546875
8814.406250,0.546875
8814.984375,0.578125
8815.515625,0.531250
